"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends","absdistance"
4802,21,"Male","in a relationship",4,4,4,178,2013-03-10,"2013-10-07",12,8,7.12170952295847,4,74,0
4803,25,"Male","single",2,3,2,67,2013-03-09,"2013-10-06",9,9,1.25943709313308,2,74,1
4804,18,"Female","in a relationship",3,3,2,224,2012-11-10,"2013-10-07",15,12,6.93463547332053,2,106,0
4805,11,"Male","married",5,5,5,179,2013-05-09,"2013-10-07",8,10,8.14815632120537,9,53,0
4806,10,"Female","married",4,4,5,292,2013-04-09,"2013-10-07",14,22,5.1733028283908,9,65,0
4807,22,"Male","married",4,4,4,45,2012-11-08,"2013-10-05",4,5,1.16947295014387,0,109,0
4808,21,"Male","single",4,4,2,124,2011-03-21,"2013-10-07",15,12,3.46639942934112,4,306,0
4809,25,"Female","in a relationship",3,3,3,273,2013-04-09,"2013-10-07",14,23,13.1387784678551,4,60,0
4810,38,"Female","married",5,5,5,233,2013-03-10,"2013-10-07",13,9,8.98988522773113,3,71,0
4811,12,"Female","single",1,1,3,409,2013-04-09,"2013-10-07",14,10,17.9135922087478,6,57,0
4812,25,"Female","single",5,5,6,194,2013-04-09,"2013-10-07",11,7,2.77773773891649,6,55,0
4813,23,"Male","single",2,2,3,156,2013-03-09,"2013-10-06",12,23,9.02570546774346,5,72,0
4814,12,"Female","in a relationship",6,6,5,275,2013-05-09,"2013-10-07",13,22,12.622962184619,2,50,0
4815,10,"Female","single",3,3,4,98,2013-04-09,"2013-10-07",5,16,8.6427621531987,5,63,0
4816,17,"Female","married",2,2,1,121,2013-04-08,"2013-10-06",5,3,10.2431289265274,2,59,0
4817,30,"Male","married",2,3,3,396,2013-04-09,"2013-10-07",16,17,10.037806117921,11,63,1
4818,17,"Male","in a relationship",1,2,3,194,2012-09-11,"2013-10-07",9,8,6.1486952702123,3,132,1
4819,14,"Male","single",4,4,6,55,2013-03-09,"2013-10-06",4,4,4.14955796373621,2,71,0
4820,17,"Female","single",2,2,1,92,2013-04-09,"2013-10-07",4,1,9.45411634948197,3,63,0
4821,42,"Male","married",6,6,5,187,2013-04-09,"2013-10-07",12,15,9.56408532430079,3,59,0
4822,44,"Male","married",5,5,4,66,2013-02-07,"2013-10-06",5,8,3.33122022111134,4,80,0
4823,29,"Female","married",1,2,2,559,2013-04-09,"2013-10-07",16,8,28.2251446346032,4,63,1
4824,18,"Female","married",3,3,2,277,2012-09-11,"2013-10-07",16,22,9.23001058029992,6,132,0
4825,14,"Male","in a relationship",4,5,6,133,2013-03-10,"2013-10-07",7,5,5.22342192333791,4,68,1
4826,20,"Male","married",1,1,1,715,2010-04-25,"2013-10-07",27,17,12.8067966097471,12,417,0
4827,26,"Male","married",4,4,4,129,2013-05-08,"2013-10-06",5,2,8.3918827881608,2,51,0
4828,23,"Female","in a relationship",6,6,4,255,2013-02-07,"2013-10-06",9,5,16.1278560705458,4,77,0
4829,25,"Female","engaged",2,3,5,143,2013-04-09,"2013-10-07",9,6,7.80530262541384,2,58,1
4830,18,"Male","married",2,2,6,202,2010-10-22,"2013-10-07",16,12,8.25938789011617,1,365,0
4831,22,"Male","single",4,4,5,377,2012-04-14,"2013-10-07",13,6,14.54108635218,6,177,0
4832,28,"Male","single",4,5,6,208,2013-04-09,"2013-10-07",13,8,9.63471941819412,3,57,1
4833,19,"Male","married",3,3,1,116,2010-06-24,"2013-10-07",9,7,4.82809674843551,5,402,0
4834,24,"Male","single",6,6,6,90,2013-03-09,"2013-10-06",5,5,9.1615362028884,3,69,0
4835,24,"Male","single",2,2,3,64,2013-03-10,"2013-10-07",7,5,1.93101697750058,1,67,0
4836,26,"Male","married",3,3,4,133,2013-02-08,"2013-10-07",8,4,5.08565671358976,7,79,0
4837,24,"Male","married",3,3,3,197,2013-03-09,"2013-10-06",12,9,11.6241068308401,2,71,0
4838,26,"Female","in a relationship",3,3,2,11,2013-02-08,"2013-10-07",1,0,2.72375282550054,0,75,0
4839,21,"Female","single",1,1,1,65,2011-10-16,"2013-10-06",6,4,5.50020180655781,1,237,0
4840,18,"Female","married",1,1,2,329,2011-12-15,"2013-10-06",17,22,9.01950686632223,4,219,0
4841,18,"Male","single",4,5,4,207,2013-04-09,"2013-10-07",14,14,4.75080490594388,3,55,1
4842,12,"Female","in a relationship",2,2,1,291,2013-04-09,"2013-10-07",11,9,15.0429068971664,4,60,0
4843,19,"Male","single",6,6,5,389,2013-01-09,"2013-10-07",15,15,15.779693550345,4,92,0
4844,22,"Female","in a relationship",6,6,6,287,2013-02-08,"2013-10-07",10,10,12.5794258515413,12,82,0
4845,20,"Female","in a relationship",1,2,1,351,2012-10-11,"2013-10-07",16,19,9.57857553270703,4,119,1
4846,44,"Male","married",5,5,4,49,2013-06-03,"2013-10-02",3,0,1.16115824869061,2,45,0
4847,18,"Male","in a relationship",6,6,4,326,2010-04-25,"2013-10-07",15,15,15.9509172288085,6,425,0
4848,25,"Male","in a relationship",2,2,5,12,2013-04-04,"2013-10-02",2,0,1.32155179495774,0,61,0
4849,41,"Female","married",6,6,6,147,2013-02-08,"2013-10-07",16,14,4.72153268859993,1,79,0
4850,25,"Female","in a relationship",2,3,3,199,2013-04-08,"2013-10-06",11,8,8.50208731702864,4,61,1
4851,37,"Male","married",1,2,2,168,2013-04-08,"2013-10-06",7,7,6.99095011114965,3,55,1
4852,17,"Female","single",2,2,1,41,2012-12-10,"2013-10-07",4,4,1.48366924723308,1,97,0
4853,23,"Female","in a relationship",2,3,1,118,2013-04-07,"2013-10-05",8,8,3.9435829848078,5,59,1
4854,19,"Male","in a relationship",4,4,1,255,2012-03-15,"2013-10-07",13,12,12.1586743004867,1,194,0
4855,21,"Female","single",4,4,6,145,2011-06-19,"2013-10-07",9,10,6.48353834839622,2,277,0
4856,19,"Female","married",1,1,1,229,2013-04-09,"2013-10-07",11,12,6.97535785865598,6,64,0
4857,20,"Male","in a relationship",5,5,4,108,2011-01-18,"2013-10-05",9,9,4.35800136037711,2,327,0
4858,18,"Female","in a relationship",6,6,4,385,2012-11-10,"2013-10-07",13,9,13.7388110591705,9,107,0
4859,23,"Male","married",6,6,6,126,2013-02-08,"2013-10-07",10,4,2.01948591449407,7,76,0
4860,25,"Female","married",6,6,4,96,2013-02-06,"2013-10-05",7,7,3.65575615733357,3,80,0
4861,15,"Female","single",4,5,4,93,2013-03-10,"2013-10-07",8,3,3.04446669136412,1,67,1
4862,30,"Female","married",2,2,1,186,2013-02-08,"2013-10-07",8,7,9.75697267266222,8,76,0
4863,17,"Female","single",3,3,2,159,2013-03-10,"2013-10-07",10,5,9.36482231271669,2,67,0
4864,19,"Male","in a relationship",3,3,3,406,2013-02-08,"2013-10-07",15,19,16.3770744771921,4,77,0
4865,15,"Female","in a relationship",1,1,2,66,2013-04-09,"2013-10-07",7,4,5.16830950156408,0,58,0
4866,24,"Female","in a relationship",5,5,6,326,2013-04-09,"2013-10-07",14,7,9.71333949618399,8,63,0
4867,40,"Female","married",5,6,6,256,2013-04-09,"2013-10-07",15,9,12.7675505200298,3,64,1
4868,22,"Female","in a relationship",4,4,6,492,2012-09-11,"2013-10-07",26,34,9.08881815152081,6,130,0
4869,18,"Male","married",2,2,1,99,2012-12-10,"2013-10-07",16,24,3.41018467878102,1,102,0
4870,23,"Female","married",5,6,6,243,2012-11-09,"2013-10-06",12,13,8.86667119447849,6,109,1
4871,24,"Male","in a relationship",3,4,2,207,2013-04-09,"2013-10-07",8,11,13.2484501023112,3,60,1
4872,17,"Male","single",3,3,4,124,2013-03-10,"2013-10-07",8,11,9.14052911610704,2,68,0
4873,19,"Male","single",6,1,6,270,2010-06-23,"2013-10-06",18,18,8.05419880082103,4,395,5
4874,19,"Female","single",5,5,4,266,2012-11-10,"2013-10-07",13,7,11.5975888172974,3,112,0
4875,29,"Male","married",6,6,4,380,2013-04-09,"2013-10-07",15,37,9.56743364802496,10,64,0
4876,16,"Male","in a relationship",5,5,6,106,2013-02-08,"2013-10-07",8,9,4.04728595915668,5,82,0
4877,29,"Male","single",1,1,2,115,2013-03-10,"2013-10-07",7,9,9.46680638715598,2,66,0
4878,22,"Female","in a relationship",5,6,6,361,2013-02-08,"2013-10-07",20,12,8.44966272668689,6,78,1
4879,41,"Male","married",1,1,2,63,2013-04-07,"2013-10-05",6,4,3.76149492095694,3,60,0
4880,19,"Female","married",2,2,2,47,2012-07-12,"2013-10-06",5,6,4.55640280918906,2,147,0
4881,20,"Male","single",6,1,4,439,2011-03-21,"2013-10-07",27,27,5.46722558035407,7,311,5
4882,22,"Male","in a relationship",4,4,6,309,2011-08-18,"2013-10-07",17,15,8.83167288881061,4,263,0
4883,13,"Male","in a relationship",6,6,5,113,2013-03-10,"2013-10-07",6,5,6.86807905791999,4,74,0
4884,25,"Female","single",4,4,5,85,2013-03-10,"2013-10-07",7,2,4.87852038749511,5,70,0
4885,16,"Male","single",1,1,6,117,2013-03-10,"2013-10-07",7,2,7.34712578106276,3,66,0
4886,33,"Male","married",3,3,1,163,2013-04-09,"2013-10-07",12,17,2.98567242451662,5,62,0
4887,19,"Male","single",3,3,2,210,2011-07-18,"2013-10-06",10,10,14.962906459735,2,271,0
4888,26,"Female","single",4,4,1,81,2013-03-08,"2013-10-05",5,11,7.02532687633389,3,74,0
4889,15,"Female","in a relationship",4,4,6,126,2013-04-09,"2013-10-07",6,6,5.95250127560284,1,65,0
4890,21,"Female","in a relationship",4,4,5,146,2012-11-09,"2013-10-06",12,13,1.07564586711079,7,114,0
4891,21,"Female","married",3,3,4,155,2012-06-13,"2013-10-07",8,15,6.13743700730582,4,159,0
4892,19,"Male","in a relationship",2,2,3,180,2013-04-09,"2013-10-07",13,17,3.51995834266507,6,62,0
4893,21,"Male","single",6,6,5,157,2012-08-11,"2013-10-06",9,17,6.03849690952226,5,144,0
4894,17,"Female","single",3,3,3,14,2011-05-14,"2013-10-01",1,1,2.09370780682845,2,294,0
4895,12,"Female","married",5,6,6,100,2013-04-09,"2013-10-07",7,19,2.31765146605012,9,64,1
4896,19,"Male","in a relationship",6,1,5,363,2011-12-16,"2013-10-07",15,8,18.5056654728048,2,222,5
4897,30,"Female","in a relationship",4,4,4,345,2013-04-09,"2013-10-07",16,17,10.3457719373877,10,59,0
4898,22,"Female","in a relationship",4,5,6,150,2013-02-08,"2013-10-07",8,12,9.33288071080629,2,75,1
4899,41,"Female","single",5,5,5,33,2013-04-07,"2013-10-05",2,2,1.78417134102465,0,60,0
4900,23,"Male","in a relationship",1,1,1,807,2013-10-05,"2013-10-07",15,14,6.91296866566943,44,76,0
4901,21,"Male","in a relationship",6,6,4,118,2013-02-07,"2013-10-06",8,9,3.23482179218651,5,82,0
4902,21,"Female","single",5,5,6,254,2013-02-07,"2013-10-06",18,13,4.31608129229491,7,80,0
4903,17,"Male","in a relationship",2,2,2,63,2012-06-12,"2013-10-06",2,2,7.32930132163982,3,156,0
4904,10,"Female","married",3,3,3,199,2013-04-09,"2013-10-07",11,8,8.76559304723148,3,60,0
4905,19,"Female","in a relationship",3,4,1,76,2013-01-06,"2013-10-04",5,3,6.33760033279923,1,90,1
4906,14,"Female","married",5,5,1,169,2013-02-08,"2013-10-07",7,12,11.6063871116692,4,82,0
4907,29,"Female","in a relationship",6,1,6,290,2013-02-08,"2013-10-07",12,5,14.3767214514684,6,77,5
4908,44,"Male","single",2,2,6,133,2013-04-08,"2013-10-06",7,8,5.50905467768356,4,65,0
4909,22,"Male","in a relationship",1,1,1,534,2011-11-16,"2013-10-07",22,17,17.5301644643563,3,231,0
4910,20,"Male","in a relationship",6,1,4,209,2013-01-08,"2013-10-06",17,13,6.5953561767395,1,90,5
4911,27,"Female","married",3,3,5,123,2012-12-10,"2013-10-07",9,11,4.68056278159423,2,97,0
4912,19,"Male","single",1,2,1,128,2009-12-25,"2013-10-06",12,14,4.4088382061002,3,463,1
4913,15,"Female","single",6,1,4,193,2013-03-10,"2013-10-07",7,10,14.5803562202244,6,68,5
4914,22,"Female","in a relationship",5,6,6,65,2011-10-16,"2013-10-06",6,5,1.48947008566612,3,242,1
4915,22,"Female","in a relationship",2,2,1,95,2013-02-05,"2013-10-04",5,1,2.98551568239978,7,80,0
4916,15,"Male","single",3,3,1,205,2013-04-09,"2013-10-07",7,16,15.9729781333152,5,59,0
4917,21,"Male","single",4,5,4,319,2013-03-10,"2013-10-07",19,21,6.11250896930617,9,72,1
4918,18,"Male","single",4,5,3,4764,2013-10-02,"2013-10-07",47,40,23.3092863322287,75,69,1
4919,31,"Female","single",1,2,2,85,2013-05-09,"2013-10-07",5,5,5.43558913429516,5,49,1
4920,24,"Female","in a relationship",5,5,5,165,2013-04-09,"2013-10-07",6,8,15.3416550567983,5,62,0
4921,22,"Male","married",2,2,1,193,2012-11-09,"2013-10-06",11,12,5.47952503328618,5,112,0
4922,20,"Female","in a relationship",4,4,5,204,2012-04-14,"2013-10-07",15,13,4.03257899448054,3,177,0
4923,19,"Male","in a relationship",5,5,3,55,2013-02-05,"2013-10-04",5,8,6.77160230615852,2,76,0
4924,13,"Female","married",5,5,1,67,2013-03-10,"2013-10-07",6,10,4.24049717714451,1,68,0
4925,12,"Female","single",2,2,2,174,2013-04-09,"2013-10-07",8,11,10.9090978435405,3,56,0
4926,18,"Female","single",3,3,2,344,2012-08-12,"2013-10-07",17,11,12.0887021610254,4,139,0
4927,28,"Female","single",2,2,2,39,2013-05-09,"2013-10-07",6,13,2.20152310033034,2,54,0
4928,19,"Female","single",4,4,4,224,2011-01-20,"2013-10-07",10,13,8.60563566307634,5,333,0
4929,15,"Female","single",2,2,2,149,2013-05-09,"2013-10-07",7,8,16.9913909320507,0,52,0
4930,36,"Male","married",1,1,3,1823,2013-10-05,"2013-10-07",25,22,18.7293819982466,49,58,0
4931,34,"Male","married",4,4,4,169,2013-04-09,"2013-10-07",8,7,11.4767151496102,6,60,0
4932,23,"Male","in a relationship",1,1,1,104,2013-01-07,"2013-10-05",5,4,4.27030411564585,4,92,0
4933,16,"Male","married",4,4,3,81,2013-04-08,"2013-10-06",6,6,10.6555583438034,0,64,0
4934,25,"Female","single",3,3,1,25,2013-04-06,"2013-10-04",2,1,1.57917735529382,1,61,0
4935,24,"Male","in a relationship",3,4,5,155,2013-03-10,"2013-10-07",8,12,9.20871274104847,4,66,1
4936,21,"Female","married",2,2,3,119,2010-05-25,"2013-10-07",6,9,5.5546457156645,3,407,0
4937,11,"Male","single",6,6,1,107,2013-04-09,"2013-10-07",9,15,3.55108202656594,4,56,0
4938,10,"Male","married",3,3,2,140,2013-03-09,"2013-10-06",8,9,4.79681414119595,5,71,0
4939,20,"Male","single",2,2,3,519,2009-11-26,"2013-10-07",21,17,16.8986289376091,4,466,0
4940,16,"Male","single",4,4,6,276,2013-02-08,"2013-10-07",10,11,13.5574793801562,9,80,0
4941,24,"Female","in a relationship",1,2,1,204,2013-02-07,"2013-10-06",10,11,4.54754519939649,7,77,1
4942,42,"Male","married",5,5,1,156,2013-03-10,"2013-10-07",9,5,7.09567828670429,4,68,0
4943,13,"Male","married",4,4,6,100,2013-04-09,"2013-10-07",6,9,5.88060647568278,1,64,0
4944,26,"Female","single",6,6,6,162,2013-04-07,"2013-10-05",8,11,7.94163206112655,7,61,0
4945,23,"Female","single",1,1,3,27,2013-03-09,"2013-10-06",2,4,2.37162784164724,1,72,0
4946,38,"Female","married",1,2,2,292,2013-03-09,"2013-10-06",16,13,10.9851249768523,5,69,1
4947,20,"Female","married",4,4,5,296,2013-03-09,"2013-10-06",15,9,8.40764740967098,1,72,0
4948,19,"Female","in a relationship",3,4,1,428,2010-08-23,"2013-10-07",25,27,9.78086169727181,3,379,1
4949,25,"Male","engaged",1,1,1,47,2013-04-08,"2013-10-06",5,10,3.27925172474878,1,58,0
4950,21,"Female","single",4,5,1,395,2013-04-09,"2013-10-07",20,34,9.69299832933388,8,62,1
4951,20,"Male","married",2,2,5,136,2011-01-20,"2013-10-07",11,12,7.92721257099903,0,329,0
4952,18,"Female","single",3,3,2,272,2013-01-09,"2013-10-07",15,13,5.17058620894368,6,94,0
4953,15,"Male","married",5,6,4,73,2013-04-07,"2013-10-05",2,2,8.75298416836674,3,57,1
4954,18,"Female","married",3,4,3,186,2013-04-07,"2013-10-05",11,12,4.85120272966387,2,57,1
4955,23,"Male","single",1,2,3,181,2013-04-09,"2013-10-07",10,10,9.16856089510245,4,61,1
4956,13,"Male","single",6,6,6,139,2013-05-09,"2013-10-07",12,15,7.74286575315359,1,51,0
4957,20,"Male","single",4,4,6,327,2010-02-24,"2013-10-07",15,30,11.1621839064797,6,439,0
4958,19,"Female","in a relationship",3,4,2,193,2013-01-09,"2013-10-07",14,14,6.17180448734718,5,91,1
4959,18,"Female","married",1,1,1,124,2012-12-10,"2013-10-07",10,12,4.48458808071387,2,103,0
4960,26,"Female","married",5,5,6,110,2013-03-10,"2013-10-07",6,3,5.79810688056754,0,72,0
4961,13,"Male","married",6,6,6,89,2013-03-08,"2013-10-05",9,14,6.56471733187056,1,70,0
4962,48,"Male","single",1,2,2,77,2013-04-09,"2013-10-07",6,9,6.87880082597769,2,63,1
4963,18,"Male","single",3,3,2,215,2013-03-10,"2013-10-07",10,6,16.5402750389098,3,68,0
4964,44,"Male","single",2,2,3,167,2013-05-09,"2013-10-07",7,11,10.0010940132686,8,46,0
4965,11,"Female","married",6,6,3,123,2013-03-10,"2013-10-07",10,8,3.31735978187546,1,70,0
4966,21,"Female","in a relationship",1,1,1,0,2010-03-31,"2013-06-14",0,0,0,0,389,0
4967,11,"Female","single",5,6,3,143,2013-05-08,"2013-10-06",9,2,6.05107368352572,4,48,1
4968,16,"Male","in a relationship",5,5,5,134,2013-03-10,"2013-10-07",12,15,3.30296670330336,3,73,0
4969,19,"Female","single",6,6,6,358,2012-10-11,"2013-10-07",19,14,12.8166960485392,4,124,0
4970,16,"Female","in a relationship",4,4,6,409,2013-02-08,"2013-10-07",16,12,14.5642193439802,4,77,0
4971,24,"Male","in a relationship",4,5,5,134,2013-02-08,"2013-10-07",6,6,11.867005194738,4,81,1
4972,14,"Female","married",5,5,5,184,2013-03-10,"2013-10-07",12,19,6.60566695687344,7,66,0
4973,26,"Male","married",2,2,1,273,2013-03-09,"2013-10-06",10,9,15.6600775057503,3,66,0
4974,28,"Male","single",5,5,6,158,2013-03-10,"2013-10-07",6,6,13.9183693750313,5,70,0
4975,20,"Female","in a relationship",2,2,2,502,2013-05-09,"2013-10-07",22,16,17.1923560173553,4,53,0
4976,18,"Male","in a relationship",2,2,1,218,2010-06-24,"2013-10-07",9,4,13.8756544155511,7,397,0
4977,28,"Male","in a relationship",3,4,1,72,2013-02-08,"2013-10-07",8,5,2.92681390712794,2,75,1
4978,24,"Female","in a relationship",6,6,4,110,2013-04-08,"2013-10-06",7,8,2.68484892912929,3,65,0
4979,21,"Female","in a relationship",2,2,2,82,2012-12-09,"2013-10-06",5,16,4.77431316292239,1,97,0
4980,13,"Male","married",1,1,2,235,2013-04-09,"2013-10-07",14,6,8.37096690011384,2,62,0
4981,19,"Female","single",2,3,1,160,2013-03-10,"2013-10-07",11,7,7.8027795967273,5,68,1
4982,9,"Female","single",6,6,1,29,2013-03-09,"2013-10-06",3,3,1.10409997621196,3,66,0
4983,35,"Male","married",6,6,5,363,2013-04-09,"2013-10-07",16,15,13.5252517560975,3,65,0
4984,24,"Female","single",4,4,4,231,2013-03-09,"2013-10-06",15,10,6.51985834937206,7,70,0
4985,19,"Male","in a relationship",3,3,3,83,2013-02-08,"2013-10-07",3,2,11.9247376104701,3,80,0
4986,16,"Female","single",1,1,4,282,2013-04-08,"2013-10-06",10,18,14.0982900348525,7,59,0
4987,15,"Female","in a relationship",6,6,3,44,2013-04-08,"2013-10-06",5,6,2.65864530039776,0,60,0
4988,19,"Male","in a relationship",2,2,2,786,2011-11-16,"2013-10-07",25,30,15.0740586017731,13,227,0
4989,13,"Male","in a relationship",6,6,6,36,2012-10-09,"2013-10-05",2,2,2.9172161118208,5,124,0
4990,23,"Male","in a relationship",1,1,3,101,2013-04-09,"2013-10-07",11,18,4.93568988391933,4,62,0
4991,24,"Female","single",2,2,4,82,2013-02-08,"2013-10-07",5,4,3.36733476461236,1,75,0
4992,20,"Female","in a relationship",2,2,3,227,2013-03-10,"2013-10-07",13,14,8.13013909394645,1,66,0
4993,19,"Female","in a relationship",5,5,1,129,2011-01-20,"2013-10-07",13,7,3.45738211176098,2,327,0
4994,29,"Female","single",5,6,4,42,2013-05-09,"2013-10-07",4,3,4.20764098577846,3,51,1
4995,19,"Male","single",3,3,4,535,2012-08-12,"2013-10-07",23,34,17.3171512948965,4,135,0
4996,23,"Male","married",3,3,4,63,2013-02-07,"2013-10-06",8,1,2.9649725200577,3,81,0
4997,22,"Female","married",3,3,1,84,2013-04-08,"2013-10-06",4,6,5.42755628978142,5,64,0
4998,19,"Female","in a relationship",1,1,2,713,2012-01-15,"2013-10-07",23,16,22.7901492238484,8,211,0
4999,24,"Female","in a relationship",1,1,3,198,2013-02-08,"2013-10-07",11,8,9.23394541972728,2,75,0
5000,19,"Male","in a relationship",2,2,2,144,2013-02-07,"2013-10-06",9,12,6.56078467841559,4,77,0
5001,12,"Female","married",4,4,4,202,2013-04-09,"2013-10-07",12,15,9.05913951509328,2,56,0
5002,18,"Male","in a relationship",5,5,6,176,2011-10-16,"2013-10-06",12,11,4.74472944856685,3,240,0
5003,48,"Male","married",6,6,6,136,2013-04-09,"2013-10-07",6,6,8.36595999355417,4,61,0
5004,12,"Male","single",2,3,4,123,2013-04-09,"2013-10-07",9,12,6.16139725245771,1,61,1
5005,22,"Male","in a relationship",6,6,6,218,2013-02-08,"2013-10-07",16,18,13.1740140320055,1,78,0
5006,20,"Female","single",3,3,3,261,2011-12-15,"2013-10-06",14,14,10.3830279095828,5,219,0
5007,21,"Female","married",2,3,6,108,2011-08-18,"2013-10-07",8,3,3.58962986759233,5,257,1
5008,19,"Male","in a relationship",4,4,1,110,2010-03-26,"2013-10-07",11,10,4.02113374324432,1,427,0
5009,18,"Female","in a relationship",6,6,6,231,2012-03-15,"2013-10-07",10,11,11.8759238764537,3,186,0
5010,48,"Male","married",1,2,3,35,2013-05-08,"2013-10-06",3,2,3.20594663135398,1,49,1
5011,22,"Female","married",3,3,2,180,2013-02-08,"2013-10-07",14,16,5.64817807147566,3,77,0
5012,24,"Male","single",5,5,5,32,2013-03-08,"2013-10-05",3,1,1.94298057042049,3,67,0
5013,13,"Female","in a relationship",2,2,1,28,2013-03-10,"2013-10-07",4,4,1.63064837287951,2,66,0
5014,36,"Female","married",6,6,5,97,2013-04-08,"2013-10-06",9,7,2.34394148124233,4,61,0
5015,31,"Female","married",5,5,4,50,2013-03-06,"2013-10-03",4,6,0.356773340465421,1,72,0
5016,18,"Female","in a relationship",1,1,3,243,2013-03-10,"2013-10-07",17,13,8.34318071045119,5,70,0
5017,23,"Female","married",2,2,3,37,2013-03-09,"2013-10-06",4,4,2.66439836448685,1,70,0
5018,21,"Female","in a relationship",2,2,5,166,2011-05-18,"2013-10-05",12,15,4.94906145847893,2,288,0
5019,12,"Male","married",6,6,6,487,2013-02-08,"2013-10-07",19,25,19.1808726871113,4,80,0
5020,46,"Female","married",2,3,5,153,2013-06-08,"2013-10-07",4,3,19.6231270252992,2,45,1
5021,17,"Male","single",3,3,3,77,2013-03-10,"2013-10-07",7,7,3.02394959175569,3,67,0
5022,24,"Female","single",3,4,3,20,2013-02-06,"2013-10-05",1,1,2.23489822686283,4,75,1
5023,34,"Female","married",3,3,1,179,2013-05-09,"2013-10-07",11,14,8.6022789777939,1,49,0
5024,24,"Female","engaged",2,2,3,398,2011-03-21,"2013-10-07",17,15,12.7111238518618,5,314,0
5025,20,"Male","single",5,5,4,118,2012-04-14,"2013-10-07",7,9,7.75821980969494,0,183,0
5026,22,"Male","single",3,4,2,153,2012-11-10,"2013-10-07",9,7,8.17889567390362,4,108,1
5027,14,"Male","single",2,2,5,87,2013-06-08,"2013-10-07",6,11,8.54705711527427,1,39,0
5028,24,"Female","married",1,1,2,279,2013-04-09,"2013-10-07",16,24,6.324264183438,9,57,0
5029,9,"Female","single",2,2,2,122,2013-04-08,"2013-10-06",6,6,3.67587861477481,5,64,0
5030,12,"Female","married",3,3,2,187,2013-10-07,"2013-10-07",12,13,3.40972842159394,10,57,0
5031,49,"Female","married",1,1,4,89,2013-03-10,"2013-10-07",7,14,5.46115531030244,0,69,0
5032,26,"Male","in a relationship",5,5,6,147,2013-03-10,"2013-10-07",9,9,7.89902318973902,4,71,0
