"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends"
4060,19,1,2,4,4,5,235,"2010-08-22","2013-10-06",16,18,6.76799513019697,5,376
4061,31,0,3,3,4,4,41,"2013-04-08","2013-10-06",4,3,4.06807212839617,2,57
4062,18,1,2,5,5,4,264,"2011-03-20","2013-10-06",14,19,5.00192689328673,8,313
4063,46,1,1,3,3,3,129,"2013-05-08","2013-10-06",4,1,16.3427373615728,9,49
4064,16,0,1,6,6,4,233,"2012-11-10","2013-10-07",12,13,13.2028212594233,1,108
4065,30,1,4,4,4,4,150,"2013-04-09","2013-10-07",6,3,16.0646636844953,3,60
4066,17,1,1,6,1,1,216,"2010-06-22","2013-10-05",16,19,11.4093248453491,0,405
4067,14,1,1,6,1,6,41,"2013-03-10","2013-10-07",4,5,2.00185520879539,3,69
4068,22,0,1,1,1,1,349,"2013-02-07","2013-10-06",18,26,11.6867576801116,5,81
4069,10,1,1,1,1,4,81,"2013-05-09","2013-10-07",7,4,5.77967452748255,1,53
4070,24,0,1,2,2,3,153,"2013-04-08","2013-10-06",7,11,8.09507889173089,1,60
4071,22,0,1,2,2,2,186,"2009-12-26","2013-10-07",7,3,10.118564215949,6,460
4072,14,0,1,1,1,4,71,"2013-04-09","2013-10-07",8,8,3.55311133362294,0,57
4073,27,1,1,2,2,3,90,"2013-03-10","2013-10-07",7,5,6.90404957820733,3,70
4074,15,0,1,2,2,6,305,"2013-03-10","2013-10-07",17,12,10.9980587647795,2,69
4075,24,0,2,4,4,6,103,"2013-05-09","2013-10-07",6,10,5.09147766034845,6,54
4076,13,1,1,5,5,4,517,"2013-04-09","2013-10-07",13,11,30.9709427204019,4,65
4077,20,0,4,2,2,3,172,"2013-04-09","2013-10-07",15,16,4.23278096481362,2,62
4078,13,1,4,6,6,3,170,"2013-04-08","2013-10-06",12,17,4.02329987379881,7,60
4079,13,0,1,1,1,2,244,"2013-04-09","2013-10-07",7,5,15.8350329877382,1,62
4080,19,1,1,1,1,1,575,"2013-04-09","2013-10-07",24,26,14.7786243238664,6,55
4081,21,1,2,1,2,2,311,"2011-02-19","2013-10-07",12,7,14.3767129988732,7,323
4082,12,1,1,1,2,2,92,"2013-02-08","2013-10-07",4,0,14.00925545323,2,77
4083,19,1,1,2,3,3,581,"2012-01-15","2013-10-07",26,32,9.48074298075936,10,207
4084,21,0,1,2,2,2,121,"2012-01-15","2013-10-07",13,6,2.08465208638739,2,213
4085,17,0,1,3,3,6,103,"2013-03-10","2013-10-07",5,2,9.08320508861127,6,66
4086,25,0,4,3,3,3,102,"2013-04-09","2013-10-07",8,11,7.67999497391149,0,55
4087,22,0,1,1,1,3,205,"2013-04-08","2013-10-06",11,19,8.89694369850202,4,61
4088,20,1,1,2,3,3,370,"2011-11-16","2013-10-07",20,19,10.1679297230844,4,228
4089,27,1,4,5,6,5,52,"2013-03-10","2013-10-07",4,2,3.92872028825297,1,68
4090,25,0,2,4,4,3,206,"2013-04-09","2013-10-07",14,7,9.53660705050851,1,65
4091,25,0,1,5,5,2,497,"2013-04-09","2013-10-07",13,5,22.8346189838907,10,62
4092,10,0,1,4,4,4,100,"2013-05-09","2013-10-07",8,10,5.05670684625099,4,54
4093,19,0,1,5,5,4,216,"2011-01-20","2013-10-07",13,15,8.08899605539026,6,328
4094,14,0,1,3,3,2,72,"2013-04-09","2013-10-07",3,4,4.97782689286123,1,59
4095,21,0,1,3,4,6,370,"2012-10-11","2013-10-07",21,20,11.4911050874193,4,121
4096,22,0,2,6,6,5,110,"2013-02-06","2013-10-05",5,4,13.1029195802272,1,82
4097,21,0,4,6,6,6,173,"2013-04-09","2013-10-07",9,4,6.22467387294942,6,58
4098,18,0,1,5,5,5,185,"2011-10-17","2013-10-07",8,4,10.8485476211709,5,238
4099,16,1,1,3,3,1,141,"2013-04-08","2013-10-06",7,5,8.6387125318299,3,65
4100,14,1,2,1,1,1,123,"2013-04-09","2013-10-07",8,9,9.71578261461717,3,61
4101,20,1,1,3,3,1,293,"2012-01-14","2013-10-06",12,11,11.4716968971928,5,214
4102,41,0,4,5,5,6,142,"2013-04-09","2013-10-07",5,1,15.7841327921166,3,57
4103,28,1,4,2,2,2,314,"2013-04-09","2013-10-07",14,12,9.52702792550532,8,61
4104,15,0,1,3,3,1,77,"2013-04-07","2013-10-05",4,4,0.832439585752312,4,61
4105,29,1,2,4,4,6,229,"2013-04-09","2013-10-07",10,18,14.4807529692809,2,60
4106,14,0,4,3,3,3,86,"2013-04-07","2013-10-05",10,8,1.46393934233299,4,59
4107,20,1,2,2,3,2,163,"2012-04-13","2013-10-06",12,8,3.84667593129009,5,184
4108,36,0,4,3,3,3,120,"2013-04-09","2013-10-07",5,7,10.7630998585839,3,59
4109,13,0,1,3,3,5,112,"2013-03-10","2013-10-07",9,17,4.26221090579227,4,73
4110,16,1,2,1,2,2,204,"2013-04-09","2013-10-07",16,10,6.66921740317072,4,63
4111,24,0,3,6,6,4,147,"2013-02-08","2013-10-07",9,6,9.13759253700683,1,79
4112,22,0,2,5,5,4,277,"2012-12-10","2013-10-07",13,15,9.28149585775871,8,99
4113,19,0,2,2,2,3,158,"2012-03-14","2013-10-06",14,12,4.43691399143464,3,191
4114,22,0,3,1,2,3,364,"2013-02-08","2013-10-07",11,15,20.6517322709844,5,78
4115,35,1,1,2,2,2,282,"2013-04-09","2013-10-07",11,10,14.3394780842508,6,59
4116,40,1,1,4,4,6,225,"2013-03-10","2013-10-07",9,10,11.9247014904153,4,68
4117,19,1,1,2,2,3,176,"2013-05-09","2013-10-07",9,10,7.81251673913547,6,47
4118,18,1,2,1,1,2,740,"2010-01-25","2013-10-07",25,19,17.6586626071451,10,453
4119,29,0,1,2,2,3,99,"2013-05-09","2013-10-07",7,9,3.41200992077713,3,47
4120,23,0,4,2,3,6,73,"2013-04-08","2013-10-06",4,3,9.71140389415702,0,60
4121,15,0,2,2,2,2,236,"2013-03-10","2013-10-07",15,13,8.24202783007441,5,67
4122,49,1,4,4,4,1,184,"2013-04-09","2013-10-07",7,9,14.1341125526917,4,63
4123,27,1,3,2,2,2,119,"2013-04-09","2013-10-07",7,3,11.5809178531699,2,64
4124,10,0,4,1,1,1,244,"2013-04-09","2013-10-07",16,21,2.24499547879239,9,58
4125,12,0,1,2,2,1,177,"2013-05-09","2013-10-07",13,11,6.58456479440175,3,53
4126,12,0,2,4,5,5,82,"2013-03-10","2013-10-07",5,1,3.73120198644781,3,67
4127,42,0,1,5,6,2,204,"2013-05-09","2013-10-07",10,2,10.5818830886061,5,53
4128,23,1,1,2,2,3,8,"2013-04-09","2013-10-07",2,1,0.400284589599506,0,61
4129,27,1,2,5,5,5,246,"2013-03-10","2013-10-07",15,20,3.97620620627732,10,72
4130,50,0,4,1,1,2,141,"2013-03-08","2013-10-05",8,5,8.17385864655425,2,68
4131,18,0,2,6,6,3,124,"2012-09-10","2013-10-06",8,3,2.83910300671779,4,128
4132,18,0,1,4,4,6,105,"2013-01-09","2013-10-07",11,9,5.58134251642269,1,93
4133,22,0,2,2,3,2,239,"2013-04-09","2013-10-07",22,16,3.81574554144983,2,63
4134,26,1,2,1,2,6,27,"2013-02-08","2013-10-07",3,7,0.804050695015705,1,77
4135,22,0,2,4,4,4,363,"2013-04-09","2013-10-07",15,12,15.0504980002609,5,65
4136,35,0,4,3,3,6,70,"2013-04-08","2013-10-06",3,4,4.63691613134061,1,58
4137,24,0,2,5,5,4,60,"2013-02-08","2013-10-07",4,1,6.83197863738577,2,79
4138,18,1,2,1,1,1,166,"2011-12-16","2013-10-07",11,13,4.86434552530751,3,220
4139,31,0,1,3,3,2,84,"2013-04-09","2013-10-07",7,5,1.8082203141184,3,65
4140,13,0,4,2,2,6,125,"2013-03-10","2013-10-07",10,3,0.863343624604095,2,68
4141,19,1,2,2,2,1,496,"2013-05-08","2013-10-06",19,19,12.1455669356792,7,52
4142,23,0,1,2,2,1,54,"2012-09-11","2013-10-07",3,5,0.468251820131626,2,131
4143,29,1,4,1,1,4,105,"2013-04-09","2013-10-07",11,11,4.41712191458251,4,56
4144,10,0,1,2,3,3,33,"2013-04-09","2013-10-07",1,0,2.98533312459321,2,61
4145,14,0,1,5,5,4,332,"2013-04-09","2013-10-07",14,10,15.4659027751607,1,55
4146,10,0,2,4,4,4,71,"2013-04-08","2013-10-06",6,6,1.99884372098105,4,64
4147,26,0,1,6,6,5,159,"2013-04-09","2013-10-07",12,11,9.37072519588739,2,60
4148,45,1,1,6,6,5,157,"2013-05-09","2013-10-07",8,7,7.89804544895817,2,54
4149,39,1,4,3,3,3,299,"2013-05-09","2013-10-07",10,11,21.6265340777304,1,52
4150,18,0,2,6,6,5,434,"2013-02-07","2013-10-06",25,13,7.29073111633035,6,79
4151,16,1,2,1,1,1,65,"2013-02-04","2013-10-03",4,8,4.03627198616794,1,75
4152,14,1,4,4,4,4,554,"2013-02-08","2013-10-07",15,8,29.3128881856235,7,75
4153,18,0,1,5,5,1,62,"2012-09-10","2013-10-06",5,10,1.79317906280137,5,132
4154,29,0,1,1,1,5,130,"2013-03-10","2013-10-07",9,8,5.70269652590779,2,68
4155,27,1,2,2,2,3,138,"2013-02-07","2013-10-06",9,11,8.16264772259475,1,81
4156,19,1,1,1,1,2,164,"2010-05-22","2013-10-04",10,11,7.87131025760732,6,410
4157,12,1,2,5,5,1,543,"2013-02-08","2013-10-07",16,21,20.5522864392664,6,76
4158,20,1,1,6,6,5,166,"2013-01-09","2013-10-07",8,5,5.44557144658296,5,87
4159,21,0,2,3,3,3,295,"2012-03-15","2013-10-07",14,14,10.8020847551807,6,188
4160,25,0,2,4,4,3,100,"2013-04-08","2013-10-06",5,8,9.94497270565683,2,58
4161,28,1,3,2,2,3,123,"2013-04-09","2013-10-07",10,12,7.10446155761843,3,57
4162,22,1,2,4,5,1,235,"2011-06-19","2013-10-07",15,14,10.2542007989968,3,280
4163,16,0,1,5,6,5,0,"2012-07-21","2013-09-15",0,0,0,0,141
4164,34,1,4,2,2,1,277,"2013-03-10","2013-10-07",15,21,12.8697607257691,3,73
4165,24,0,4,3,3,1,50,"2013-03-10","2013-10-07",5,6,2.63328710586171,2,68
4166,42,0,1,6,6,4,419,"2013-04-08","2013-10-06",20,20,10.9134769076477,8,58
4167,24,1,2,1,1,6,93,"2013-03-09","2013-10-06",6,3,5.18444524539894,2,70
4168,27,1,1,6,6,6,219,"2013-03-09","2013-10-06",12,11,5.16614635706562,5,66
4169,26,1,4,5,6,4,78,"2013-04-09","2013-10-07",6,4,3.01400099215584,2,63
4170,20,0,4,4,4,6,152,"2010-04-24","2013-10-06",11,5,6.80045656842252,3,417
4171,22,0,4,2,2,5,49,"2013-02-06","2013-10-05",5,3,4.28178762563386,1,83
4172,25,1,2,4,4,5,213,"2013-04-08","2013-10-06",13,10,7.34905292231725,5,62
4173,44,1,4,5,5,4,79,"2013-03-10","2013-10-07",6,10,0.923709190722616,3,66
4174,14,1,1,3,4,2,383,"2012-06-12","2013-10-06",9,12,26.3098224223207,6,165
4175,20,0,2,6,6,3,158,"2012-08-12","2013-10-07",11,11,4.28860612015994,3,141
4176,10,1,1,4,4,1,111,"2013-02-07","2013-10-06",5,4,13.3465098507255,2,77
4177,22,1,4,6,6,3,303,"2013-01-09","2013-10-07",20,12,9.79547421071233,3,87
4178,41,1,4,4,4,6,279,"2013-05-09","2013-10-07",14,26,9.61150053155548,6,53
4179,21,0,2,6,6,4,50,"2012-06-13","2013-10-07",9,17,4.06147926399126,0,156
4180,28,1,4,5,5,5,138,"2013-04-08","2013-10-06",11,11,5.30520558941646,2,62
4181,26,0,4,1,2,1,231,"2013-04-09","2013-10-07",9,8,14.7480606372421,6,61
4182,19,0,4,2,2,3,207,"2012-03-14","2013-10-06",13,20,8.926573122872,4,190
4183,23,0,1,4,4,4,50,"2013-02-06","2013-10-05",3,4,4.02113343179432,2,78
4184,46,0,4,3,3,3,288,"2013-05-09","2013-10-07",14,17,7.41274515709293,7,49
4185,27,1,2,4,4,5,118,"2013-05-08","2013-10-06",9,6,4.3704758332679,3,54
4186,19,1,2,6,1,3,67,"2011-08-17","2013-10-06",6,4,4.37144706051524,3,257
4187,12,0,1,4,5,4,63,"2013-03-05","2013-10-02",3,0,0.681926354029498,3,68
4188,20,1,1,4,4,4,188,"2010-12-21","2013-10-07",13,12,4.90061398179367,4,343
4189,23,1,1,5,5,6,107,"2013-03-09","2013-10-06",8,3,7.92482376623497,1,66
4190,16,0,1,5,6,4,111,"2013-04-08","2013-10-06",9,6,3.76406316537051,9,63
4191,19,1,1,6,6,6,522,"2013-03-10","2013-10-07",19,17,18.781933107533,3,66
4192,19,1,1,1,2,6,285,"2010-04-25","2013-10-07",16,9,7.02000880089708,8,423
4193,19,0,2,4,4,6,215,"2011-12-16","2013-10-07",12,17,8.95689825931806,2,223
4194,15,1,1,2,3,3,90,"2013-04-09","2013-10-07",9,8,5.64516451192273,3,63
4195,19,0,2,4,4,1,139,"2013-01-09","2013-10-07",10,6,7.29088646685796,2,89
4196,25,1,1,5,5,5,198,"2013-03-08","2013-10-05",11,17,5.47586558425532,1,68
4197,20,1,1,5,5,2,429,"2011-03-21","2013-10-07",15,11,17.2794376097004,8,314
4198,16,1,1,4,4,6,136,"2013-04-09","2013-10-07",8,15,10.3021246920023,1,63
4199,22,1,4,3,3,2,157,"2013-01-09","2013-10-07",11,8,6.94753859585077,1,94
4200,33,1,4,6,6,6,260,"2013-05-09","2013-10-07",11,17,15.9172632332336,4,54
4201,13,0,1,3,3,3,39,"2013-05-08","2013-10-06",3,4,1.6540493364253,2,50
4202,46,1,1,1,2,6,127,"2013-05-07","2013-10-05",7,4,7.86985860270031,1,47
4203,25,0,2,4,4,2,92,"2013-03-10","2013-10-07",5,8,3.13472746181436,5,74
4204,18,0,2,4,4,5,343,"2012-11-09","2013-10-06",14,33,14.4081297879495,3,110
4205,39,0,4,1,1,3,206,"2013-04-09","2013-10-07",10,16,12.0552643651912,3,59
4206,27,1,2,3,4,3,128,"2013-05-09","2013-10-07",5,6,11.1058616571011,2,54
4207,10,1,1,3,3,1,13,"2013-03-09","2013-10-06",1,2,0.540653067890188,0,70
4208,24,1,1,2,3,3,86,"2013-04-08","2013-10-06",5,5,6.81761248178957,2,61
4209,38,0,4,2,2,1,35,"2013-04-08","2013-10-06",6,3,2.16204813983438,0,59
4210,24,0,2,3,3,2,145,"2013-03-10","2013-10-07",12,10,2.47867695671268,4,70
4211,16,1,1,4,5,4,107,"2013-03-09","2013-10-06",7,5,5.99376896242609,6,73
4212,24,1,2,1,2,3,84,"2013-02-08","2013-10-07",8,2,5.18247613206698,1,77
4213,24,0,2,4,4,5,173,"2013-04-09","2013-10-07",7,10,11.7209342058932,4,56
4214,18,1,4,1,2,1,61,"2012-01-15","2013-10-07",8,5,1.81676856022024,2,211
4215,19,0,2,1,1,6,174,"2013-04-08","2013-10-06",14,21,7.13227501979089,2,63
4216,19,0,2,1,1,4,226,"2013-03-10","2013-10-07",12,6,9.15584972691862,5,70
4217,18,0,1,5,6,4,0,"2010-01-08","2013-01-23",0,0,0,0,367
4218,19,1,1,2,3,2,149,"2011-12-16","2013-10-07",11,10,1.93428142419539,3,218
4219,25,1,1,2,2,2,381,"2013-02-08","2013-10-07",13,12,14.3164154657904,6,75
4220,49,0,4,2,3,3,186,"2013-03-10","2013-10-07",9,13,8.9144008574225,6,67
4221,20,0,2,6,6,4,170,"2010-12-21","2013-10-07",7,6,10.5142162069711,3,344
4222,15,1,2,6,6,6,503,"2013-04-09","2013-10-07",18,16,17.5575444708573,6,62
4223,18,1,1,4,4,5,243,"2012-07-12","2013-10-06",11,17,12.7707357955424,5,153
4224,23,0,2,3,4,1,117,"2011-11-16","2013-10-07",7,4,6.49874127372356,3,228
4225,27,0,2,3,3,1,203,"2013-04-09","2013-10-07",13,15,5.97838459723615,5,59
4226,23,0,1,5,5,6,67,"2013-04-08","2013-10-06",4,5,8.88302072501525,1,62
4227,22,0,1,4,4,6,311,"2013-03-09","2013-10-06",16,12,11.1335325536089,5,67
4228,24,0,4,1,1,1,47,"2013-02-06","2013-10-05",4,3,6.22781742781349,1,77
4229,31,0,4,4,5,4,149,"2013-03-10","2013-10-07",7,10,9.5840532427679,9,71
4230,12,1,1,3,3,2,178,"2013-03-10","2013-10-07",10,10,5.0707144624399,5,73
4231,21,0,4,6,6,4,296,"2012-12-10","2013-10-07",14,10,11.1968272374838,5,99
4232,36,1,4,3,4,1,203,"2013-04-09","2013-10-07",15,14,3.97473850847779,4,59
4233,26,0,1,3,3,1,237,"2013-05-09","2013-10-07",10,10,13.3570986553548,7,52
4234,16,0,2,2,3,2,111,"2013-04-08","2013-10-06",7,3,7.583569025453,2,62
4235,24,1,4,2,2,1,23,"2013-03-10","2013-10-07",2,0,2.94295327818691,2,73
4236,29,0,4,4,5,5,55,"2013-05-05","2013-10-03",2,0,3.17616860105919,5,47
4237,21,0,1,2,2,5,920,"2013-04-09","2013-10-07",22,22,34.5723467640715,6,61
4238,16,0,1,5,6,1,126,"2013-04-09","2013-10-07",6,4,6.89324931520412,5,64
4239,24,0,1,2,2,2,191,"2013-02-08","2013-10-07",7,4,9.35675465118388,8,76
4240,17,1,1,4,4,5,54,"2012-04-14","2013-10-07",3,2,5.50497914291495,1,177
4241,20,0,2,1,1,2,94,"2012-11-10","2013-10-07",8,7,4.11322579737251,1,112
4242,27,0,3,1,1,6,116,"2013-04-09","2013-10-07",11,14,3.35495650828037,5,60
4243,19,0,1,2,3,2,93,"2010-11-21","2013-10-07",5,1,6.37772582861801,1,348
4244,47,0,4,2,2,1,153,"2013-05-06","2013-10-04",14,23,4.29216147342464,4,46
4245,21,1,2,6,6,6,709,"2013-01-08","2013-10-06",23,25,20.2857366384543,5,87
4246,28,1,4,6,6,5,181,"2013-03-10","2013-10-07",11,5,8.84083812141773,1,68
4247,26,1,2,5,6,6,216,"2013-03-08","2013-10-05",10,2,8.40735745587787,5,71
4248,23,1,3,5,5,5,46,"2013-01-09","2013-10-07",6,7,2.04068389665031,0,87
4249,23,0,1,5,5,4,91,"2013-02-08","2013-10-07",8,9,3.85744893816889,4,75
4250,18,1,2,1,1,2,144,"2013-01-09","2013-10-07",11,5,3.19433047849073,4,86
4251,19,0,1,4,4,5,58,"2012-08-06","2013-10-01",6,1,0.947416321251081,1,135
4252,17,1,2,4,4,6,22,"2012-11-10","2013-10-07",2,2,1.12148008032852,5,109
4253,18,1,1,2,2,2,628,"2012-06-13","2013-10-07",16,16,25.41281472707,9,159
4254,21,1,2,3,4,1,210,"2012-06-13","2013-10-07",13,16,6.48319522316069,4,158
4255,23,1,3,3,3,6,68,"2011-02-19","2013-10-07",5,6,7.4612749501814,1,315
4256,19,1,2,4,4,4,327,"2012-12-09","2013-10-06",14,14,12.3145450846468,5,98
4257,24,1,2,4,5,5,23,"2013-04-09","2013-10-07",2,0,3.56169706253532,0,61
4258,43,0,4,6,6,6,174,"2013-04-09","2013-10-07",8,3,9.1368912424921,6,63
4259,41,0,4,1,1,3,65,"2013-04-09","2013-10-07",7,7,2.96603869736717,3,60
4260,21,0,4,1,1,3,581,"2013-05-09","2013-10-07",19,19,20.1506908597613,5,49
4261,10,1,1,5,6,6,498,"2013-04-09","2013-10-07",19,21,17.8506125458396,9,56
4262,21,0,1,4,5,4,156,"2013-01-08","2013-10-06",10,12,4.13545566597956,2,91
4263,17,0,2,1,2,3,293,"2013-06-08","2013-10-07",18,13,10.565493548319,3,45
4264,25,1,2,5,5,2,127,"2013-03-10","2013-10-07",8,17,1.2983773119632,6,71
4265,27,0,3,3,3,1,137,"2013-03-08","2013-10-05",8,5,4.34708343246902,6,67
4266,19,1,1,4,4,3,309,"2010-02-24","2013-10-07",13,20,9.04659794254774,11,441
4267,19,1,1,5,6,6,214,"2010-10-21","2013-10-06",7,4,10.2706591221343,11,358
4268,19,1,2,3,3,2,354,"2013-02-08","2013-10-07",16,21,13.8770332670876,4,80
4269,25,1,1,3,3,1,101,"2013-02-08","2013-10-07",5,3,9.92095374125484,2,79
4270,23,1,2,4,4,6,105,"2013-03-10","2013-10-07",6,8,9.62227762056485,4,66
4271,48,1,4,4,4,6,107,"2013-05-09","2013-10-07",6,5,9.98043578232434,2,51
4272,23,1,1,4,4,5,48,"2013-04-09","2013-10-07",6,2,4.08301765515214,3,65
4273,18,0,2,4,4,6,529,"2013-05-09","2013-10-07",26,35,12.0790963381443,7,50
4274,11,0,1,3,3,1,0,"2012-11-17","2013-05-17",0,0,0,0,63
4275,25,0,1,5,6,5,612,"2013-10-06","2013-10-07",18,12,7.19679013980681,25,62
4276,10,0,1,6,6,2,407,"2013-05-09","2013-10-07",14,20,18.4615015826565,4,53
4277,22,0,1,5,5,3,96,"2013-04-09","2013-10-07",10,5,1.6529460791486,1,65
4278,19,0,1,2,3,2,391,"2013-01-09","2013-10-07",20,17,7.91585841841831,3,86
4279,17,1,1,1,1,3,67,"2013-04-07","2013-10-05",4,3,6.10477125149131,4,61
4280,20,1,2,4,4,1,243,"2012-03-15","2013-10-07",17,15,5.62894041213668,4,188
4281,16,0,1,2,2,1,97,"2013-04-08","2013-10-06",7,6,4.80826333377699,3,61
4282,24,0,2,4,4,4,329,"2013-04-09","2013-10-07",14,14,17.8808464101157,2,64
4283,16,1,2,4,4,5,151,"2013-02-07","2013-10-06",11,11,4.5627404002722,1,75
4284,16,0,1,1,2,3,199,"2013-04-08","2013-10-06",12,16,8.33332029130099,6,61
4285,8,0,4,6,6,5,338,"2013-04-09","2013-10-07",17,12,6.8632693950448,7,55
4286,24,0,2,1,1,2,196,"2013-03-10","2013-10-07",9,5,7.3351766182904,6,73
4287,26,0,1,2,2,2,124,"2013-03-09","2013-10-06",8,10,6.25808381668702,2,67
4288,19,0,4,4,4,4,256,"2011-10-16","2013-10-06",16,13,7.0914562784693,3,235
4289,12,1,4,4,5,4,293,"2013-04-09","2013-10-07",11,10,18.3880514603129,4,63
4290,21,0,2,1,1,1,107,"2013-02-08","2013-10-07",7,8,8.05175074408147,3,82
4291,48,0,4,2,2,1,270,"2013-01-09","2013-10-07",11,14,15.3444597468384,4,89
4292,21,0,2,3,3,3,233,"2013-04-09","2013-10-07",11,14,6.25815965566607,6,63
4293,25,0,3,3,3,2,225,"2013-04-09","2013-10-07",9,8,17.1469985041894,4,58
4294,44,0,4,4,5,6,103,"2013-03-08","2013-10-05",9,5,3.5195386313902,2,73
4295,22,0,1,1,1,3,275,"2013-02-08","2013-10-07",9,8,14.468473215065,6,76
4296,19,1,1,4,4,2,208,"2012-12-10","2013-10-07",14,12,5.64855982746778,5,100
4297,36,0,4,5,5,5,98,"2013-04-09","2013-10-07",6,9,8.88509005612557,1,56
4298,11,1,4,2,2,5,110,"2013-05-09","2013-10-07",9,8,3.70576008970953,1,51
4299,15,1,2,6,6,6,29,"2013-03-06","2013-10-03",4,1,1.05029711773892,1,71
4300,23,0,2,6,6,5,160,"2012-11-09","2013-10-06",9,13,5.31821610231164,4,106
4301,47,1,1,2,3,2,314,"2013-06-08","2013-10-07",10,8,19.8351512691169,7,43
4302,21,0,4,5,5,4,269,"2012-10-11","2013-10-07",8,11,19.8900457006041,4,118
4303,24,0,4,1,1,3,350,"2013-03-10","2013-10-07",16,16,13.4713157365549,4,70
4304,21,0,2,4,4,3,567,"2013-01-09","2013-10-07",18,19,19.2148140181892,9,90
4305,21,1,4,3,3,4,377,"2013-05-09","2013-10-07",18,18,9.59319700683841,6,54
4306,17,1,1,2,2,1,293,"2013-03-10","2013-10-07",10,8,17.3927648544215,5,69
4307,16,1,4,6,6,6,343,"2013-01-09","2013-10-07",12,20,14.4583102681961,5,86
4308,19,0,4,4,4,6,801,"2013-10-06","2013-10-07",14,15,11.5864844951145,40,87
4309,25,1,2,5,6,4,220,"2012-12-10","2013-10-07",11,8,11.7270166542706,3,98
4310,20,1,1,3,3,1,839,"2010-05-25","2013-10-07",38,30,12.6671263188298,8,412
4311,25,0,1,6,1,5,374,"2013-03-10","2013-10-07",19,22,10.1517758004377,7,72
4312,26,0,2,4,4,2,140,"2013-02-08","2013-10-07",10,13,3.68161142273094,3,76
4313,23,0,1,4,5,5,42,"2013-03-10","2013-10-07",8,7,0.853930913318678,3,73
4314,24,0,1,6,6,4,242,"2013-04-09","2013-10-07",14,28,7.77114936431587,5,64
4315,22,1,1,6,6,6,267,"2013-02-08","2013-10-07",15,12,8.08831286093635,6,80
4316,17,0,1,5,5,6,217,"2013-01-09","2013-10-07",10,12,13.4864384717868,3,86
4317,27,1,4,5,6,3,88,"2013-04-08","2013-10-06",6,5,5.57583664520532,1,57
4318,26,1,1,3,3,1,132,"2013-04-09","2013-10-07",9,11,12.2305202743775,1,56
4319,24,1,1,4,5,2,176,"2013-02-08","2013-10-07",6,9,20.2023120133051,2,76
4320,22,1,2,4,4,5,262,"2013-04-09","2013-10-07",15,18,7.19370927328662,4,57
4321,15,1,1,3,3,2,217,"2013-04-09","2013-10-07",8,7,10.4883611168686,8,62
4322,29,0,4,5,6,4,162,"2013-05-09","2013-10-07",10,7,7.1952800051249,4,50
4323,35,1,1,2,3,5,173,"2013-04-09","2013-10-07",11,8,5.00607915544805,2,56
4324,19,0,2,3,4,1,382,"2012-10-11","2013-10-07",17,29,8.12815033508142,12,124
4325,27,1,4,5,5,6,80,"2012-06-11","2013-10-05",3,2,2.74070934984829,5,156
4326,13,1,1,1,1,2,111,"2013-03-08","2013-10-05",8,15,6.44576407844632,2,66
4327,17,0,1,6,6,6,53,"2013-02-08","2013-10-07",6,3,2.6222217748638,1,85
4328,20,0,1,4,5,5,260,"2010-11-21","2013-10-07",16,22,10.0610719149036,2,347
4329,28,1,1,6,6,4,42,"2013-02-07","2013-10-06",4,6,3.37354933417894,1,77
4330,40,1,4,3,4,1,70,"2013-03-10","2013-10-07",9,13,5.41539392626883,1,73
4331,38,0,4,6,6,5,169,"2013-04-09","2013-10-07",9,5,13.0524683422577,3,63
4332,15,1,2,3,3,3,301,"2013-03-10","2013-10-07",11,5,18.4656604544437,4,70
4333,19,0,1,5,5,6,589,"2012-12-10","2013-10-07",16,13,18.9636392783942,11,96
4334,26,1,3,5,5,6,41,"2013-02-07","2013-10-06",2,2,3.38520218234329,0,81
4335,20,0,2,3,4,1,1059,"2010-07-24","2013-10-07",31,34,22.0291171149651,9,387
4336,20,1,4,5,5,5,255,"2012-10-11","2013-10-07",16,21,10.8107375200436,5,123
4337,15,0,1,6,1,5,201,"2013-03-10","2013-10-07",11,13,11.2635347370584,3,69
4338,41,0,2,6,6,2,75,"2013-03-09","2013-10-06",5,5,5.96033076336288,0,67
4339,24,1,2,1,2,1,159,"2013-02-08","2013-10-07",11,20,6.59080464537072,5,79
4340,29,1,4,6,6,6,170,"2013-05-08","2013-10-06",8,4,4.67336923600533,4,51
4341,23,1,4,5,5,6,110,"2013-02-08","2013-10-07",7,6,9.05067709571652,4,85
4342,14,0,1,6,6,4,306,"2013-03-10","2013-10-07",10,12,20.551225511556,2,70
4343,16,0,4,4,4,4,409,"2013-02-08","2013-10-07",15,10,16.1180387161352,11,81
4344,18,0,1,5,5,4,175,"2013-04-06","2013-10-04",5,8,18.6693174909851,4,61
4345,14,0,2,3,3,2,185,"2013-04-09","2013-10-07",8,12,3.76265340816845,5,57
4346,21,1,4,2,2,2,49,"2012-09-11","2013-10-07",13,17,2.55868978535395,0,134
4347,26,1,1,3,4,1,189,"2013-04-09","2013-10-07",8,5,11.9720700260166,5,60
4348,18,0,2,5,5,1,352,"2013-02-07","2013-10-06",19,26,11.8527987419243,6,82
4349,18,0,2,3,3,1,111,"2013-03-10","2013-10-07",5,7,7.76633931132899,4,67
