"date","time","city","state","shape","duration","summary","post_date"
"4/24/08","03:15","Casa Grande","AZ","Triangle","30","Triangular distortion hovers and vanishes with pulse.","6/12/08"
"4/24/08","03:00","Coalinga","CA","Triangle","300","Low flying unmarked craft flying crazy over freeway, just short of Harris Ranch Airfield and hwy 198, outside Coalinga","6/12/08"
"4/23/08","11:09","Jamestown","KY","Triangle","480","Ufo over lake cumberland.","6/12/08"
"4/23/08","00:30","Towson","MD","Triangle","120","Triangular object, no lights or engines, completely silent","6/12/08"
"4/23/08","00:00","Miami","FL","Triangle","15","triangle shaped object with lights on each corner flying really low.","6/12/08"
"4/22/08","22:00","Santa Monica","CA","Triangle","60","7-9 lights take a V Shape Formation as they glide in Total Silence - in Santa Monica","6/12/08"
"4/21/08","23:30","Durham","NC","Triangle","2040","large triangular craft  with 5 lights1 a red blinking light,hovering until i arrived right next to it and slowly dissappeared","6/12/08"
"4/21/08","20:15","Phoenix","AZ","Triangle","1080","Rectangular Shaped 4 Red Lights Which All Blinked Out Within 18 Minutes","6/12/08"
"4/20/08","21:00","Port Richey","FL","Triangle","1800","Triangular shaped object with red &amp; white lights at each corner and a hyper-blue light eminating from the underside","6/12/08"
"4/20/08","08:00","Schererville","IN","Triangle","3480","objects i've never seen before.","6/12/08"
"4/20/08","00:00","Lakeland","FL","Triangle","7200","was heading south Giant triangle shapped craft, moving very slow with smaller crafts escorting it. 500 Lights On Object0: Yes","6/12/08"
"4/19/08","22:30","New Brighton","PA","Triangle","180","Triangle shaped craft flying low.","6/12/08"
"4/19/08","01:20","Kalispell","MT","Triangle","1200","Two objects seen flying, stopping, and then dissipating.","6/12/08"
"4/17/08","22:10","Noblesville","IN","Triangle","180","V shaped objects seen in the night sky over central Indiana, USA","6/12/08"
"4/17/08","22:03","Greeley","CO","Triangle","10","Three yellow circular lights in the shape of a triangle.","6/12/08"
"4/17/08","21:00","Morristown","TN","Triangle","300","Triangle shape hovering in mid air","6/12/08"
"4/17/08","20:00","St. Augustine","FL","Triangle",NA,"St.Augustine Fl.had a ufo sighting,that WESH2 news had broadcast a story of the strange lights...I am a ufologist that had picked up th","6/12/08"
"4/17/08","13:00","San Francisco","CA","Triangle","240","2 luminous triangular shaped objects pulsating white and blue lights in sky for 3 to 4 minutes.","6/12/08"
"4/17/08","00:35","Middleton","WI","Triangle","45","Witnessed a black triangular craft with colored flashing lights absolutely still in the sky about twenty stories above me.","6/12/08"
"4/16/08","22:10","Noblesville","IN","Triangle","180","V shaped objects seen in the night sky over central Indiana, USA","6/12/08"
"4/16/08","22:00","Maumee","OH","Triangle","1200","Blue lights in a trianular shape southwest of Maumee, Ohio","6/12/08"
"4/16/08","22:00","Rockford","IL","Triangle","1","An engineer in the aero-engineering field could not identify a strange triangular object over northern Illinois.","8/12/08"
"4/16/08","20:35","San Diego","CA","Triangle","5","Dark evening sky, triangular object moving fast, colorful lights reflecting off the evening mist, faded away","6/12/08"
"4/16/08","12:45","Augusta","GA","Triangle","10","Flasing triangular lights in rural Georgia","6/12/08"
"4/15/08","23:35","McHenry","IL","Triangle","240","Triangle shaped craft with bright white lights over Mchenry, IL at approx. 20:35.","6/12/08"
"4/12/08","04:20","Destin","FL","Triangle","15","100 ft within the Okaloosa-Walton County line located on Highway 98, seven miles from Eglin AFB. 0420 hours I witnessed a triangular sh","6/12/08"
"4/10/08","22:19","Urb La Marina (Spain)","","Triangle","20","Clear Costa Blanca sighting","6/12/08"
"4/10/08","21:45","Hague","NY","Triangle","2700","My childern and I watch this object with red, white and green lights flutter in the sky for about 45 min.","6/12/08"
"4/10/08","20:30","Denville","NJ","Triangle","600","Black Triangle In Deville NJ","6/12/08"
"4/7/08","22:30","Salisbury","NH","Triangle","300","My husband and I were laying in bed, watching a movie, when we saw two flashing lights through our balcony door. We got up and went out","4/17/08"
"4/7/08","22:30","Mediapolis","IA","Triangle","10","An object flying from the south slowed down near our house and then quickly flew toward the NW","6/12/08"
"4/6/08","23:00","Oakville (Canada)","ON","Triangle","10","Single ship with three balls of light sent out from it","4/17/08"
"4/5/08","23:45","Gibsonton","FL","Triangle","120","Black Triangle with white dots on each of the triangles angles viewed in riverview","6/12/08"
"4/5/08","01:15","Green Bay","WI","Triangle","6","I was talking on the cell phone observing the sky and notice a very clear sky when all of sudden there were 9 bright orange lights form","6/12/08"
"4/4/08","22:25","Pekin","IL","Triangle","30","Triangular and low-flying aircraft sighted at my house.","4/17/08"
"4/4/08","22:14","Gainesville","FL","Triangle",NA,"April 4, 2008, 10:14 pm, triangular formation of white lights forming one solid object over night sky in Gainesville, FL.","6/12/08"
"4/4/08","22:00","Wichita","KS","Triangle","900","Black triangular/stealth shaped craft, white lights on craft made V-shape, craft appeared to move slowly, hover.","6/12/08"
"4/4/08","09:30","Maui","HI","Triangle",NA,"I was in Maui Hawaii for a vacation. I was on the deck of our condo around 9:30 at night looking at the stars and i saw i oddly bright","6/12/08"
"4/3/08","00:00","Ashburn","VA","Triangle","180","It was 12:15am April 3, 2008. My mom and brother had just gone to bed, and i was awake in my room. I was just about to go to sleep when","4/17/08"
"4/2/08","21:40","Evansville","IN","Triangle","120","Very dimly lit , low flying , silent triangular object spotted over Evansville, Indiana","4/17/08"
"4/2/08","20:51","Jenera","OH","Triangle","300","Rounded triangular object  with green lights on the sides and a white blinking light on the back. ((NUFORC Note:  Student report.  PD))","1/10/09"
"4/2/08","00:15","New Carrollton","MD","Triangle","180","Last night I saw something unusual in the night sky, this was not natural by any means it  happened very quickly but I saw enough to kn","4/17/08"
"4/1/08","21:30","Port Richey","FL","Triangle","300","We returned from dinner at around 9:30pm in april when we seen something about as big as the house moving from east to west at slow spe","7/5/08"
"4/1/08","20:18","Sydney (Australia)","","Triangle","20","Triangular formation of lights moving reasonably low to the ground.","4/17/08"
"4/1/08","00:55","Covina","CA","Triangle","1","Large Triangle shaped Lights(object) passed across the sky in total silence","4/17/08"
"3/31/08","01:00","Newport","RI","Triangle",NA,"occuring right now","3/31/08"
"3/30/08","22:45","Mattituck","NY","Triangle","600","Bright light over Mattituck, Long Island, NY","4/17/08"
"3/29/08","22:50","Lancaster","PA","Triangle",NA,"Large triangle consisting of 3 inverted V shapes with pulsing red lighting, moved sideways &amp; accelerated.","3/31/08"
"3/27/08","23:40","Yakima","WA","Triangle","900","Large, low flying triangle shaped aircraft over night skies in Yakima, WA","3/31/08"
"3/27/08","22:00","Pope AFB","NC","Triangle","43200","Objects could be F-117s","6/12/08"
"3/27/08","22:00","Jacksonville","FL","Triangle",NA,"It was a V shapes craft with 7 dem lit lights. It looked like it was gliding and didnt make any noise. i saw it at about 10:30 pm and t","3/31/08"
"3/27/08","21:35","Raleigh","NC","Triangle","15","Large triangle shaped object with 2 lights flying low to the ground over a major highway","3/31/08"
"3/26/08","22:30","Greenbrier","AR","Triangle","10","When my mom, my brother, and I was riding home a triangular object flew over the highway and disappeared.","3/31/08"
"3/26/08","21:07","Napa","CA","Triangle","180","Sighted two silent fast moving triangular craft with lights moving south to north over Napa California on 03-26-08.","3/31/08"
"3/26/08",NA,"Benson","AZ","Triangle","1200","The ufo was triangular with lights all aroung it I only saw it for a couple minutes but it was so awsome.","6/12/08"
"3/25/08","22:42","Owasso","OK","Triangle","45","large triangle very load","3/31/08"
"3/24/08","22:15","Sioux Falls","SD","Triangle",NA,"Large triangular delta wing looking 10 to 15 lights not bright dull and dim it moved very fast.","3/31/08"
"3/24/08","22:00","San Diego","CA","Triangle","10","San Diego, CA sighting","6/12/08"
"3/24/08","21:15","Hastings","MI","Triangle","300","seen it driving, and pointed so other people in cars would see what i was pointing at.","3/31/08"
"3/24/08","20:10","Chandler","AZ","Triangle","60","Triangular object with 3 lights hovered and disappaered","3/31/08"
"3/24/08","05:00","Campbell Hall","NY","Triangle","1800","2 hovering bright lights, no sound, over NY. Saw manta ray or triangle object flying very slow,whooshing sound","3/31/08"
"3/21/08","08:59","Lexington","KY","Triangle","180","Three blinking dots in the shape of a triangle...similar to the one sighted in pasco terxas on March 14","3/31/08"
"3/20/08","19:50","Humble","TX","Triangle","300","Triangular object hovering above tree tops.","6/3/10"
"3/19/08","23:30","Austin","TX","Triangle","300","Triangular or diamond-shaped craft produced rhythmic circular humming as it slowly flew by very low in the sky.","3/31/08"
"3/19/08","20:52","Golden Valley","AZ","Triangle",NA,"UFO spoted in Golden Valley Arizona on March 19,2008","3/31/08"
"3/19/08","05:30","Lenhartsville Exit (Interstate 78)","PA","Triangle",NA,"Truck driver witnesses peculiar object hovering over empty field in Berks County, Pennsylvania.","3/31/08"
"3/19/08","05:28","Scottsdale","AZ","Triangle","120","Triangular shaped craft hovering over a desert /mountain area of  N. E. Scottsdale","3/31/08"
"3/18/08","22:00","Gibson","GA","Triangle","25","Three sided  stationary object turning clockwise in sky","3/31/08"
"3/18/08","00:00","Gosport","KY","Triangle","7200","I saw a triangle shaped object with multi colored lights that made no noise and landed in the woods","3/31/08"
"3/17/08","23:00","Lake Villa","IL","Triangle","60","TRIANGLE ARRANGED LIGHTS IN LAKE COUNTY, ILLINOIS.  ((NUFORC Note:  Possible sighting of U. S. Navy NOSS satellites?  PD))","7/5/08"
"3/16/08","23:16","Birmingham","AL","Triangle","20","Light blue triangle over Southern Pines subdivision","3/31/08"
"3/16/08","02:30","Little Rock","IA","Triangle","35","blueish green triangular object 0230 little rock ia going north then suddenly south lasted 30+ secs","6/12/08"
"3/16/08","02:00","West Haven","CT","Triangle","600","the craft sat motionless in the air for about 10 minutes, and then shot off at incredible speed.","6/12/08"
"3/15/08","14:00","Winston-Salem","NC","Triangle","180","red white and blue lights rippling black on the bottom huge!!","3/19/09"
"3/13/08","05:30","Sandston","VA","Triangle","3600","Bright, Silent &amp; Hovering","6/12/08"
"3/11/08","22:00","Challis","ID","Triangle","60","Triangular formation of lights with fourth light out of formation traveling slowly and quietly.","3/31/08"
"3/5/08","20:00","Jacksonville","FL","Triangle","3","Large, silent, triangles in Jacksonville, FL","3/10/11"
"3/5/08","03:20","Fort Lauderdale","FL","Triangle","10","red blinking object..very small moving at steady speed..then vanished","3/31/08"
"3/4/08","22:30","Missoula","MT","Triangle","300","Reddish-Orange Object Above Blue Mountain - Missoula, Montana","3/31/08"
"3/4/08","03:55","Homestead AFB","FL","Triangle",NA,"slow flying huge object near airforce base.","6/12/08"
"3/3/08","21:45","Bloomingdale","GA","Triangle","300","Triangle shaped silver object hovering 100ft above tree line on Hwy 80 tilted downward and shot off","3/4/08"
"3/2/08","19:35","Millbrae","CA","Triangle","30","Spotted UFO: lights in the form of a triangle ascending into the sky (Millbrae, CA)","3/4/08"
"3/1/08","21:00","Jefferson City","MO","Triangle",NA,"I got home and was walking up the driveway to go in the front door of the house and I looked up and saw a pretty big triangle flying w","3/4/08"
"3/1/08","06:00","Tucson","AZ","Triangle","3600","North Tucson sighting near Mt. Lemmon.  Moved South, 3 lights moved in formation and fourth light below it moved across sky until it di","3/4/08"
"2/29/08","23:00","Minneapolis (near; Hwy 81)","KS","Triangle","120","triangular craft with white lights at each point and dimmer lights in the middle.","4/17/08"
"2/28/08","22:00","Allendale","CA","Triangle","1800","3 Triangle ufos over Allendale, Ca  ((NUFORC Note:  Student report.  Possible hoax, we wonder.  PD))","3/4/08"
"2/27/08","22:43","Owasso","OK","Triangle",NA,"it was triangular with white lights on the side and red in the back.","3/31/08"
"2/27/08","21:00","Alpine","TX","Triangle","45","triangular shaped object with green steady lights moving slowly with no sound and disappeared.","3/4/08"
"2/27/08","19:44","Havelock","NC","Triangle","240","At 7:44 PM, on February 27th 2008, I was on my way home when I saw a massive object on the corner of my eye. I looked to see what it wa","3/4/08"
"2/27/08","09:00","College Station","TX","Triangle","30","college station V shaped lights.","3/4/08"
"2/27/08","00:12","Tacoma","WA","Triangle","6","Silent, Triangle shaped craft over Tacoma, WA","3/4/08"
"2/26/08","21:00","Green Valley","AZ","Triangle","900","Live Green valley. Saw craft over the hills to the East far off in the distance. Craft appeard to remain very stationary, or or times t","3/4/08"
"2/26/08","21:00","Green Valley","AZ","Triangle","7200","Triiangular object seen over Green Valley, AZ 2/26/08","3/4/08"
"2/26/08","01:00","Long Beach","CA","Triangle","35","White colored upside down V shaped light/craft.","3/4/08"
"2/26/08","00:25","Dallas","TX","Triangle","90","Triangular craft slow and low over Dallas.","3/31/08"
"2/25/08","11:50","Benicia","CA","Triangle","120","Midday sighting of UFO with apparent intercept attempt","7/5/08"
"2/25/08","08:30","Napier (New Zealand)","","Triangle","900","Black Triangles","10/31/08"
